customer_id,signup_date,market,segment,plan,acquisition_channel,is_foreign_founder,headcount,cac,churned,churn_date,ltv
SLEEK-1720,2023-03-20,SG,SME,Starter,Referral,False,10,60.59,True,2023-12,1430.73
SLEEK-1721,2023-04-11,SG,Startup,Starter,Referral,False,6,59.45,False,,4840.33
SLEEK-1722,2023-03-11,AU,Startup,Starter,Paid,False,2,360.89,False,,2776.69
SLEEK-1723,2022-09-12,SG,Startup,Full Compliance,Referral,True,4,61.94,True,2023-09,9011.89
SLEEK-1724,2024-10-26,SG,Startup,Starter,Organic,False,6,88.2,False,,901.35
SLEEK-1725,2024-09-05,UK,Startup,Starter,Paid,True,6,578.35,False,,2309.22
SLEEK-1726,2024-07-23,HK,SME,Starter,Partner,True,31,161.42,False,,2968.06
SLEEK-1727,2022-10-28,HK,SME,Growth,Referral,True,40,58.88,False,,39842.23
SLEEK-1728,2023-02-03,AU,SME,Full Compliance,Partner,True,22,196.56,False,,28462.76
SLEEK-1729,2022-01-14,SG,Startup,Growth,Partner,False,3,121.38,True,2024-09,9750.68
SLEEK-1730,2024-02-06,SG,Startup,Growth,Referral,False,7,55.43,False,,6273.8
SLEEK-1731,2023-11-08,SG,SME,Full Compliance,Paid,False,9,467.75,False,,9663.07
SLEEK-1732,2023-12-07,AU,Corporate,Full Compliance,Partner,True,58,196.34,True,2024-01,7332.71
SLEEK-1733,2022-07-01,UK,SME,Growth,Paid,True,30,592.59,True,2024-12,28723.12
SLEEK-1734,2022-07-11,HK,Startup,Growth,Referral,False,5,66.71,True,2024-08,11278.05
SLEEK-1735,2024-09-13,HK,Corporate,Full Compliance,Paid,False,58,293.76,False,,8765.31
SLEEK-1736,2023-11-21,AU,SME,Full Compliance,Paid,False,20,606.19,False,,15859.21
SLEEK-1737,2023-09-29,AU,Startup,Growth,Organic,False,8,90.88,False,,8371.04
SLEEK-1738,2022-03-14,SG,Corporate,Full Compliance,Partner,True,47,174.44,False,,56735.17
SLEEK-1739,2022-01-27,SG,Corporate,Full Compliance,Referral,False,43,67.77,False,,54641.77
SLEEK-1740,2023-02-21,SG,Startup,Growth,Referral,False,5,68.59,False,,8144.3
SLEEK-1741,2022-08-21,SG,Startup,Starter,Referral,False,3,51.45,True,2022-10,1130.08
SLEEK-1742,2024-06-21,HK,Startup,Starter,Partner,True,7,146.02,True,2024-11,2974.79
SLEEK-1743,2024-07-21,UK,SME,Full Compliance,Referral,True,30,96.17,False,,8655.89
SLEEK-1744,2023-08-13,SG,SME,Full Compliance,Partner,False,12,178.92,False,,12908.27
SLEEK-1745,2024-12-09,AU,Startup,Growth,Paid,False,3,343.95,False,,1211.71
SLEEK-1746,2024-12-06,SG,Startup,Starter,Partner,False,5,174.95,False,,746.13
SLEEK-1747,2022-12-03,HK,Startup,Growth,Organic,True,5,74.83,False,,10716.58
SLEEK-1748,2023-03-15,SG,SME,Growth,Organic,False,15,82.35,False,,13361.72
SLEEK-1749,2023-10-02,SG,Startup,Growth,Partner,False,2,130.12,True,2024-03,2181.22
SLEEK-1750,2024-02-10,SG,Startup,Full Compliance,Referral,True,4,53.68,True,2024-06,4725.41
SLEEK-1751,2022-10-18,AU,Startup,Full Compliance,Paid,False,6,416.62,False,,18170.43
SLEEK-1752,2022-02-27,SG,Startup,Growth,Organic,True,3,90.47,False,,11728.39
SLEEK-1753,2023-08-26,SG,Corporate,Full Compliance,Partner,True,94,156.39,False,,49326.57
SLEEK-1754,2023-05-13,AU,Startup,Growth,Referral,True,7,85.44,True,2024-01,6692.66
SLEEK-1755,2024-01-08,UK,Startup,Growth,Paid,True,8,615.63,False,,6426.72
SLEEK-1756,2024-04-04,AU,Startup,Growth,Paid,False,7,455.16,False,,4784.32
SLEEK-1757,2024-03-28,SG,SME,Growth,Referral,True,17,56.76,True,2024-04,3516.31
SLEEK-1758,2023-03-03,SG,SME,Full Compliance,Organic,False,8,85.72,False,,14349.73
SLEEK-1759,2022-08-03,AU,Startup,Growth,Paid,True,2,365.55,True,2022-10,3624.41
SLEEK-1760,2022-10-12,HK,SME,Growth,Organic,False,10,86.33,False,,13340.68
SLEEK-1761,2023-04-27,HK,Startup,Starter,Referral,False,6,73.05,False,,2296.49
SLEEK-1762,2022-03-19,AU,Corporate,Full Compliance,Organic,False,128,111.94,False,,145583.38
SLEEK-1763,2023-05-29,AU,SME,Growth,Paid,True,29,348.36,False,,24483.57
SLEEK-1764,2022-05-16,AU,SME,Growth,Referral,False,40,68.51,True,2022-06,3705.87
SLEEK-1765,2024-06-22,HK,SME,Starter,Partner,True,33,187.11,False,,2977.77
SLEEK-1766,2024-03-15,SG,Startup,Starter,Referral,False,2,66.73,False,,1411.15
SLEEK-1767,2024-12-25,AU,SME,Growth,Paid,False,35,386.38,False,,2103.06
SLEEK-1768,2022-09-23,HK,SME,Growth,Organic,False,10,92.76,True,2024-07,11513.74
SLEEK-1769,2022-01-02,AU,Startup,Starter,Referral,False,3,65.59,False,,3942.28
SLEEK-1770,2023-07-13,SG,SME,Growth,Partner,False,10,139.91,False,,8707.3
SLEEK-1771,2023-06-28,SG,Startup,Starter,Organic,False,5,72.04,False,,2431.92
SLEEK-1772,2023-08-26,HK,Startup,Starter,Organic,False,7,80.88,False,,1991.94
SLEEK-1773,2024-03-12,HK,SME,Full Compliance,Paid,False,14,311.11,False,,8601.42
SLEEK-1774,2023-09-25,SG,Startup,Starter,Organic,False,4,95.66,True,2024-03,1141.8
SLEEK-1775,2024-03-08,SG,Corporate,Growth,Paid,False,53,333.82,False,,15907.51
SLEEK-1776,2023-06-01,SG,Corporate,Full Compliance,Partner,True,89,149.38,False,,52086.2
SLEEK-1777,2023-04-25,UK,SME,Growth,Organic,True,24,133.1,True,2023-05,3505.26
SLEEK-1778,2022-09-27,SG,Startup,Growth,Referral,True,5,70.23,True,2023-12,7309.62
SLEEK-1779,2023-11-15,HK,Startup,Growth,Organic,True,8,81.69,True,2024-04,5014.41
SLEEK-1780,2022-02-07,SG,Startup,Starter,Organic,False,3,87.33,False,,3264.22
SLEEK-1781,2024-12-10,AU,Startup,Starter,Referral,False,4,83.96,False,,1015.32
SLEEK-1782,2024-11-26,SG,Corporate,Growth,Referral,False,44,70.81,False,,3284.42
SLEEK-1783,2024-12-19,AU,Startup,Full Compliance,Paid,False,5,322.55,False,,1532.45
SLEEK-1784,2024-09-05,HK,SME,Starter,Partner,True,40,151.1,False,,2877.51
SLEEK-1785,2022-11-30,HK,SME,Full Compliance,Paid,False,35,410.92,True,2024-02,22689.37
SLEEK-1786,2023-08-18,SG,Corporate,Growth,Partner,True,103,137.92,False,,49273.96
SLEEK-1787,2023-07-27,AU,Startup,Starter,Partner,False,4,159.09,False,,2460.11
SLEEK-1788,2023-08-13,AU,Startup,Starter,Referral,False,2,63.87,False,,2336.38
SLEEK-1789,2023-05-07,UK,SME,Starter,Paid,True,10,609.98,False,,3233.76
SLEEK-1790,2022-04-03,SG,SME,Full Compliance,Paid,False,15,272.78,False,,26866.29
SLEEK-1791,2022-01-12,AU,SME,Growth,Organic,False,35,99.22,False,,46619.15
SLEEK-1792,2023-09-14,HK,Startup,Starter,Organic,False,5,90.71,False,,5601.94
SLEEK-1793,2024-10-20,HK,Corporate,Full Compliance,Partner,False,94,172.18,False,,9954.43
SLEEK-1794,2024-03-24,SG,SME,Starter,Referral,False,18,56.79,False,,1385.33
SLEEK-1795,2022-08-11,UK,Startup,Starter,Partner,True,6,224.43,False,,9037.55
SLEEK-1796,2022-05-09,AU,Startup,Starter,Organic,False,7,104.26,True,2024-09,12332.73
SLEEK-1797,2022-01-17,SG,Startup,Starter,Organic,True,7,72.4,False,,12044.17
SLEEK-1798,2024-08-23,HK,Startup,Starter,Paid,False,3,378.86,True,2024-10,994.23
SLEEK-1799,2023-10-20,AU,SME,Starter,Paid,False,25,655.31,False,,2139.56
SLEEK-1800,2022-03-08,HK,Startup,Starter,Partner,False,8,167.59,True,2024-10,3025.35
SLEEK-1801,2023-05-09,AU,SME,Growth,Paid,False,19,363.66,True,2024-11,18062.05
SLEEK-1802,2022-12-26,AU,Corporate,Starter,Partner,True,140,182.75,True,2024-06,4526.23
SLEEK-1803,2023-01-17,AU,Startup,Full Compliance,Paid,False,3,444.77,False,,14097.43
SLEEK-1804,2022-03-04,SG,Corporate,Full Compliance,Partner,False,114,167.96,False,,112109.32
SLEEK-1805,2022-06-21,SG,Startup,Starter,Referral,False,8,71.14,False,,2978.84
SLEEK-1806,2023-09-23,AU,Startup,Starter,Paid,False,5,467.72,False,,2287.62
SLEEK-1807,2024-03-16,AU,SME,Starter,Organic,False,24,117.68,False,,1714.5
SLEEK-1808,2024-10-17,AU,SME,Growth,Partner,True,36,185.3,False,,6658.95
SLEEK-1809,2022-01-06,HK,SME,Starter,Referral,True,11,60.88,True,2022-09,3101.11
SLEEK-1810,2023-12-04,SG,SME,Starter,Referral,False,16,64.99,False,,4960.06
SLEEK-1811,2023-05-13,HK,SME,Starter,Partner,False,14,129.8,False,,2174.98
SLEEK-1812,2023-01-06,SG,Startup,Starter,Referral,False,5,49.07,True,2023-04,942.83
SLEEK-1813,2024-11-28,HK,Corporate,Full Compliance,Partner,False,127,183.27,True,2024-11,4814.54
SLEEK-1814,2022-03-08,SG,SME,Growth,Partner,True,10,143.66,True,2024-02,12946.63
SLEEK-1815,2024-10-28,SG,Startup,Growth,Paid,False,4,297.05,False,,1560.29
SLEEK-1816,2022-07-11,AU,Startup,Starter,Organic,False,8,85.97,True,2024-06,2892.36
SLEEK-1817,2024-04-10,UK,Corporate,Starter,Partner,True,123,184.22,False,,2583.98
SLEEK-1818,2023-02-07,AU,Startup,Full Compliance,Organic,False,2,103.06,False,,12849.71
SLEEK-1819,2024-01-21,SG,SME,Starter,Organic,True,15,68.86,True,2024-02,2448.7
SLEEK-1820,2024-04-19,AU,Corporate,Full Compliance,Partner,True,117,180.89,False,,38671.75
SLEEK-1821,2024-02-23,AU,SME,Growth,Organic,True,15,85.18,False,,10247.24
SLEEK-1822,2023-12-04,HK,Startup,Growth,Organic,False,3,105.32,False,,4284.13
SLEEK-1823,2022-07-13,SG,SME,Growth,Partner,False,37,152.17,True,2023-11,19807.41
SLEEK-1824,2024-12-02,HK,SME,Starter,Paid,False,14,387.01,False,,833.59
SLEEK-1825,2022-06-28,SG,Startup,Starter,Referral,False,3,63.96,False,,2950.75
SLEEK-1826,2023-02-01,HK,Startup,Growth,Organic,False,7,85.2,True,2023-02,1204.56
SLEEK-1827,2023-01-23,SG,SME,Growth,Partner,True,39,155.77,False,,35161.14
SLEEK-1828,2024-07-18,AU,SME,Starter,Organic,False,30,91.02,False,,1408.39
SLEEK-1829,2022-09-24,HK,Startup,Starter,Paid,False,7,283.79,False,,2774.19
SLEEK-1830,2022-04-21,AU,Startup,Starter,Partner,True,3,160.6,False,,5467.79
SLEEK-1831,2022-05-06,HK,Startup,Starter,Organic,True,5,97.98,False,,4760.51
SLEEK-1832,2022-09-17,AU,Startup,Growth,Organic,False,2,101.24,True,2024-11,13871.93
SLEEK-1833,2024-11-01,SG,Startup,Starter,Partner,False,3,162.62,False,,807.09
SLEEK-1834,2024-10-25,SG,Startup,Growth,Paid,False,4,303.18,False,,1542.19
SLEEK-1835,2023-12-14,HK,Startup,Starter,Referral,True,3,67.9,True,2024-05,4610.2
SLEEK-1836,2024-01-04,SG,SME,Starter,Organic,True,40,65.9,False,,3110.82
SLEEK-1837,2023-04-04,SG,Startup,Starter,Partner,False,5,136.57,False,,6520.83
SLEEK-1838,2023-11-12,SG,Startup,Starter,Referral,True,7,51.56,False,,6258.07
SLEEK-1839,2022-07-15,SG,Startup,Starter,Organic,False,4,65.72,True,2024-12,2930.45
SLEEK-1840,2022-05-16,SG,Startup,Starter,Partner,True,7,168.06,True,2024-08,4260.47
SLEEK-1841,2022-11-12,SG,Startup,Starter,Paid,False,5,346.04,True,2024-10,2451.18
SLEEK-1842,2022-04-20,SG,Startup,Starter,Organic,False,5,90.32,False,,3121.22
SLEEK-1843,2023-08-22,UK,SME,Full Compliance,Partner,True,23,166.31,False,,17945.9
SLEEK-1844,2022-03-07,AU,SME,Starter,Paid,False,14,344.43,False,,3810.88
SLEEK-1845,2023-01-15,SG,Startup,Growth,Referral,True,4,64.0,False,,16807.06
SLEEK-1846,2022-09-03,SG,SME,Full Compliance,Paid,False,25,328.05,False,,29892.88
SLEEK-1847,2022-05-15,HK,Startup,Starter,Referral,False,6,60.82,False,,3387.97
SLEEK-1848,2024-10-14,HK,SME,Full Compliance,Paid,False,39,335.3,False,,5187.49
SLEEK-1849,2024-06-18,HK,SME,Growth,Organic,False,26,101.29,False,,7316.09
SLEEK-1850,2022-01-16,SG,Corporate,Full Compliance,Partner,True,62,135.97,False,,73024.23
SLEEK-1851,2024-11-21,AU,Startup,Growth,Organic,False,2,103.8,False,,1449.66
SLEEK-1852,2024-05-29,UK,Startup,Growth,Organic,False,8,108.68,False,,3663.17
SLEEK-1853,2023-09-22,UK,SME,Starter,Organic,False,18,118.12,False,,10255.33
SLEEK-1854,2023-11-26,SG,Startup,Growth,Partner,False,6,135.57,True,2024-09,4507.82
SLEEK-1855,2024-05-01,UK,SME,Growth,Paid,True,40,543.96,False,,11126.44
SLEEK-1856,2022-10-28,AU,SME,Full Compliance,Paid,False,9,316.69,True,2022-12,3109.45
SLEEK-1857,2023-08-17,AU,Startup,Full Compliance,Paid,False,8,552.81,True,2023-08,1625.71
SLEEK-1858,2022-03-25,SG,Startup,Starter,Paid,False,6,377.19,True,2023-02,1571.47
SLEEK-1859,2024-06-20,HK,Corporate,Full Compliance,Partner,False,109,151.92,False,,24849.08
SLEEK-1860,2022-08-22,SG,SME,Starter,Paid,False,32,363.85,False,,13868.71
SLEEK-1861,2022-06-22,HK,Startup,Full Compliance,Paid,False,8,351.53,True,2023-09,10632.49
SLEEK-1862,2024-05-17,HK,SME,Growth,Referral,False,33,70.13,False,,9777.5
SLEEK-1863,2024-09-04,HK,Corporate,Full Compliance,Partner,True,85,131.2,False,,13351.48
SLEEK-1864,2022-02-12,SG,Startup,Starter,Partner,False,3,149.66,False,,3241.36
SLEEK-1865,2023-06-24,SG,Startup,Starter,Partner,False,6,126.42,False,,2093.3
SLEEK-1866,2024-03-26,AU,SME,Starter,Referral,False,34,79.2,False,,1754.64
SLEEK-1867,2024-02-25,AU,Startup,Starter,Paid,False,5,413.49,False,,1860.26
SLEEK-1868,2022-03-11,SG,Startup,Starter,Paid,False,4,274.22,True,2024-07,2827.76
SLEEK-1869,2023-07-18,HK,Startup,Starter,Referral,False,6,59.5,False,,2098.11
SLEEK-1870,2023-07-15,UK,SME,Growth,Paid,True,35,754.55,False,,20170.44
SLEEK-1871,2024-08-20,SG,Startup,Growth,Paid,False,2,310.39,True,2024-09,1121.18
SLEEK-1872,2022-12-08,SG,Startup,Starter,Partner,False,8,165.33,True,2023-11,1551.01
SLEEK-1873,2022-02-24,SG,SME,Growth,Organic,True,23,64.01,True,2023-04,13804.19
SLEEK-1874,2022-12-01,SG,Startup,Full Compliance,Referral,False,8,56.65,True,2024-11,15514.72
SLEEK-1875,2022-01-28,SG,Startup,Starter,Organic,True,6,73.25,True,2022-05,2667.29
SLEEK-1876,2023-12-03,SG,SME,Growth,Referral,False,10,51.04,False,,6488.61
SLEEK-1877,2024-03-31,HK,Corporate,Full Compliance,Partner,True,50,163.27,False,,20299.17
SLEEK-1878,2022-02-20,SG,Startup,Starter,Partner,False,4,143.67,False,,8758.06
SLEEK-1879,2023-05-25,HK,SME,Growth,Referral,False,36,72.29,True,2024-04,15197.08
SLEEK-1880,2023-06-11,SG,Startup,Growth,Referral,False,2,71.49,False,,6545.27
SLEEK-1881,2023-03-25,SG,SME,Growth,Partner,False,32,141.68,False,,24342.84
SLEEK-1882,2024-08-29,AU,Startup,Starter,Organic,True,8,107.31,False,,3314.89
SLEEK-1883,2024-03-19,HK,SME,Starter,Referral,False,16,64.8,False,,4924.69
SLEEK-1884,2023-01-02,SG,SME,Starter,Paid,False,16,339.98,False,,2421.6
SLEEK-1885,2022-07-22,SG,Corporate,Full Compliance,Referral,False,111,66.85,False,,96981.54
SLEEK-1886,2023-11-01,HK,Startup,Growth,Paid,True,8,459.21,True,2023-11,2817.09
SLEEK-1887,2023-10-15,UK,Startup,Growth,Referral,False,6,84.24,True,2024-12,5494.05
SLEEK-1888,2023-03-29,HK,Corporate,Growth,Partner,False,94,160.41,False,,69944.07
SLEEK-1889,2023-03-28,SG,SME,Growth,Paid,False,26,354.61,True,2024-11,18332.9
SLEEK-1890,2023-01-01,SG,Startup,Growth,Paid,True,3,342.43,False,,8683.1
SLEEK-1891,2023-08-23,SG,Startup,Growth,Organic,True,4,73.94,True,2024-11,9437.9
SLEEK-1892,2022-12-29,HK,Startup,Starter,Organic,True,8,107.41,False,,4276.56
SLEEK-1893,2024-11-24,HK,Corporate,Full Compliance,Partner,True,108,191.58,False,,9450.75
SLEEK-1894,2022-09-05,SG,Startup,Starter,Referral,False,4,49.9,True,2023-01,1615.9
SLEEK-1895,2024-12-14,SG,SME,Growth,Organic,False,35,91.29,False,,1764.52
SLEEK-1896,2022-04-24,SG,SME,Growth,Partner,True,30,148.72,False,,34815.99
SLEEK-1897,2024-12-26,HK,SME,Starter,Partner,False,18,163.46,False,,856.21
SLEEK-1898,2022-03-23,SG,Startup,Growth,Referral,False,4,60.08,False,,10883.8
SLEEK-1899,2022-03-06,AU,Corporate,Full Compliance,Paid,True,87,369.24,False,,106710.91
SLEEK-1900,2024-02-04,SG,Startup,Starter,Referral,False,5,52.65,False,,1475.39
SLEEK-1901,2023-10-24,SG,Startup,Growth,Referral,False,8,50.04,False,,6626.77
SLEEK-1902,2023-03-16,SG,Startup,Starter,Referral,False,6,52.6,False,,2325.61
SLEEK-1903,2023-11-18,SG,Startup,Starter,Organic,False,5,91.1,True,2024-01,883.0
SLEEK-1904,2024-06-01,UK,SME,Growth,Paid,True,22,422.91,False,,6931.28
SLEEK-1905,2022-06-28,SG,Startup,Starter,Partner,True,8,138.34,True,2024-10,4329.82
SLEEK-1906,2022-05-22,AU,SME,Growth,Organic,False,26,95.85,True,2024-11,31859.06
SLEEK-1907,2022-12-19,HK,Startup,Starter,Paid,False,4,315.62,False,,2577.75
SLEEK-1908,2022-06-23,SG,Startup,Starter,Partner,True,7,156.17,False,,7237.35
SLEEK-1909,2023-10-19,AU,Startup,Starter,Paid,True,5,572.1,True,2024-07,3623.25
SLEEK-1910,2023-12-04,UK,Startup,Growth,Paid,True,5,845.66,True,2024-12,5771.0
SLEEK-1911,2024-11-23,UK,Startup,Growth,Referral,True,4,96.86,False,,2624.65
SLEEK-1912,2022-08-03,HK,SME,Starter,Partner,True,32,156.76,True,2022-10,2825.2
SLEEK-1913,2024-07-23,SG,SME,Starter,Partner,False,22,136.07,False,,1106.47
SLEEK-1914,2022-07-31,HK,Startup,Starter,Organic,False,6,76.06,False,,2878.89
SLEEK-1915,2023-03-07,HK,Startup,Full Compliance,Partner,False,2,161.09,False,,10619.88
SLEEK-1916,2022-10-26,AU,SME,Starter,Organic,True,22,112.65,False,,5957.52
SLEEK-1917,2023-07-04,SG,Startup,Starter,Organic,False,6,64.95,False,,7466.62
SLEEK-1918,2024-09-11,HK,SME,Growth,Partner,False,26,135.79,False,,4452.7
SLEEK-1919,2022-09-10,SG,Startup,Full Compliance,Organic,False,2,84.8,True,2022-11,2068.05
SLEEK-1920,2023-07-20,HK,SME,Growth,Partner,False,16,176.07,False,,12203.48
SLEEK-1921,2023-02-02,SG,Startup,Starter,Partner,False,5,164.0,False,,2388.92
SLEEK-1922,2024-01-28,AU,Startup,Growth,Organic,False,7,91.16,False,,6021.48
SLEEK-1923,2022-02-10,HK,Startup,Full Compliance,Organic,False,7,73.66,True,2023-11,13676.23
SLEEK-1924,2024-06-10,SG,Startup,Growth,Organic,False,3,86.69,False,,2548.15
SLEEK-1925,2023-04-28,UK,Startup,Starter,Paid,False,6,543.74,False,,2075.01
SLEEK-1926,2023-09-25,SG,SME,Starter,Organic,True,17,77.43,False,,3354.9
SLEEK-1927,2022-08-26,SG,SME,Starter,Referral,False,15,53.62,False,,2815.79
SLEEK-1928,2024-09-20,HK,Corporate,Full Compliance,Partner,True,142,132.65,False,,19969.97
SLEEK-1929,2022-06-08,HK,Startup,Growth,Paid,True,6,405.55,True,2024-07,13313.86
SLEEK-1930,2022-06-15,SG,Startup,Growth,Organic,False,8,84.19,False,,13067.77
SLEEK-1931,2022-06-11,AU,Startup,Growth,Organic,False,6,80.23,True,2023-01,4127.56
SLEEK-1932,2023-06-04,SG,Startup,Starter,Organic,False,7,78.62,True,2023-06,713.3
SLEEK-1933,2023-01-14,AU,Startup,Growth,Paid,False,8,318.68,False,,11888.83
SLEEK-1934,2024-04-04,HK,Startup,Full Compliance,Organic,True,3,87.69,True,2024-10,5742.41
SLEEK-1935,2022-06-02,HK,Startup,Starter,Paid,False,4,393.56,True,2022-10,1153.17
SLEEK-1936,2022-08-04,AU,Startup,Growth,Partner,False,5,159.57,True,2024-01,7537.42
SLEEK-1937,2024-11-01,AU,Startup,Starter,Paid,True,8,432.43,False,,3021.37
SLEEK-1938,2022-02-06,AU,Startup,Full Compliance,Organic,False,3,81.99,False,,20112.1
SLEEK-1939,2022-07-25,UK,SME,Growth,Paid,True,38,459.94,True,2023-02,10676.49
SLEEK-1940,2024-02-16,UK,Startup,Starter,Partner,False,2,217.69,False,,1447.67
SLEEK-1941,2024-03-23,SG,Startup,Starter,Referral,True,5,58.86,False,,5582.23
SLEEK-1942,2024-01-16,SG,Corporate,Starter,Partner,False,122,167.18,False,,1540.23
SLEEK-1943,2024-02-01,HK,Corporate,Full Compliance,Organic,False,143,93.98,False,,49062.89
SLEEK-1944,2022-01-24,SG,SME,Growth,Organic,False,36,94.3,False,,40035.28
SLEEK-1945,2022-02-19,SG,SME,Growth,Organic,False,24,64.47,False,,28625.9
SLEEK-1946,2024-11-15,UK,SME,Growth,Referral,True,28,100.27,False,,3687.46
SLEEK-1947,2024-12-04,HK,Startup,Starter,Referral,False,8,72.61,False,,847.89
SLEEK-1948,2023-07-26,AU,Startup,Full Compliance,Paid,False,7,609.62,False,,13012.85
SLEEK-1949,2024-04-26,SG,SME,Growth,Partner,True,12,152.31,False,,6719.39
SLEEK-1950,2023-07-08,SG,Startup,Growth,Organic,False,3,66.2,True,2024-04,4613.03
SLEEK-1951,2023-08-23,UK,SME,Starter,Referral,False,29,99.5,False,,6071.99
SLEEK-1952,2024-04-10,AU,Startup,Growth,Paid,False,7,452.81,False,,4742.99
SLEEK-1953,2024-05-18,SG,Startup,Starter,Referral,False,4,61.13,True,2024-07,879.18
SLEEK-1954,2023-09-03,AU,Startup,Starter,Partner,True,4,145.38,True,2024-07,3697.59
SLEEK-1955,2023-08-20,SG,SME,Growth,Partner,False,18,124.8,False,,11804.45
SLEEK-1956,2023-06-25,SG,Startup,Starter,Partner,False,4,122.55,True,2024-04,3434.55
SLEEK-1957,2023-04-24,AU,SME,Starter,Referral,True,40,62.5,False,,18132.91
SLEEK-1958,2022-06-20,UK,Startup,Starter,Partner,False,5,224.44,True,2023-09,1738.13
SLEEK-1959,2022-12-11,HK,Startup,Growth,Referral,False,3,67.37,False,,7541.84
SLEEK-1960,2024-01-03,SG,Corporate,Full Compliance,Referral,False,140,52.37,False,,47894.35
SLEEK-1961,2022-05-02,AU,SME,Starter,Partner,False,11,194.48,True,2022-06,1101.32
SLEEK-1962,2023-02-26,SG,Startup,Growth,Organic,False,7,85.96,True,2024-12,9239.32
SLEEK-1963,2022-03-31,AU,Startup,Full Compliance,Paid,False,7,378.83,True,2023-12,15603.51
SLEEK-1964,2022-12-19,SG,Startup,Growth,Referral,False,7,63.45,False,,10509.97
SLEEK-1965,2024-03-15,AU,Startup,Starter,Organic,True,4,107.1,False,,3566.8
SLEEK-1966,2022-08-31,AU,Startup,Starter,Referral,False,3,70.45,False,,3413.91
SLEEK-1967,2023-03-10,SG,Startup,Growth,Referral,False,7,69.84,False,,8906.69
SLEEK-1968,2024-04-12,SG,SME,Growth,Partner,True,32,140.43,False,,11138.0
SLEEK-1969,2023-11-01,SG,Startup,Starter,Partner,False,8,145.71,False,,3683.51
SLEEK-1970,2024-06-18,HK,Startup,Starter,Paid,False,3,286.17,False,,1331.14
SLEEK-1971,2022-10-07,UK,Startup,Growth,Paid,True,6,614.93,False,,12681.6
SLEEK-1972,2024-02-07,AU,Startup,Growth,Referral,False,5,60.62,False,,4907.76
SLEEK-1973,2022-03-12,SG,SME,Full Compliance,Organic,True,32,66.33,False,,43627.12
SLEEK-1974,2022-05-06,SG,Startup,Growth,Paid,False,6,336.35,True,2022-08,2060.17
SLEEK-1975,2023-09-23,AU,Startup,Starter,Referral,True,8,62.86,True,2024-12,4052.06
SLEEK-1976,2022-06-08,SG,Startup,Starter,Partner,False,5,165.86,False,,2970.78
SLEEK-1977,2022-08-27,HK,Startup,Starter,Organic,True,3,86.13,False,,4623.79
SLEEK-1978,2023-11-17,HK,Startup,Full Compliance,Partner,False,8,187.11,False,,9445.11
SLEEK-1979,2024-07-12,AU,SME,Growth,Partner,True,18,174.46,False,,7349.94
SLEEK-1980,2022-12-10,HK,SME,Growth,Paid,False,34,312.33,True,2024-11,29571.71
SLEEK-1981,2022-10-17,HK,SME,Growth,Partner,True,24,150.64,False,,28554.69
SLEEK-1982,2022-09-16,HK,Startup,Starter,Organic,True,4,88.02,True,2022-09,2514.51
SLEEK-1983,2022-01-13,AU,Startup,Starter,Referral,False,2,72.94,False,,3930.4
SLEEK-1984,2022-05-19,HK,SME,Growth,Partner,False,39,186.26,True,2024-12,47701.25
SLEEK-1985,2024-06-07,AU,SME,Starter,Referral,False,31,63.36,False,,1537.17
SLEEK-1986,2024-08-23,SG,SME,Full Compliance,Partner,False,32,130.05,True,2024-12,6743.89
SLEEK-1987,2023-11-27,HK,Startup,Full Compliance,Organic,False,7,89.24,True,2024-04,4282.3
SLEEK-1988,2024-02-08,HK,Startup,Growth,Paid,False,5,301.64,False,,4352.7
SLEEK-1989,2023-09-29,AU,SME,Full Compliance,Organic,False,16,106.29,True,2024-10,13969.6
SLEEK-1990,2022-10-10,SG,SME,Growth,Organic,False,22,84.01,True,2022-10,1409.97
SLEEK-1991,2022-02-21,SG,Corporate,Growth,Organic,False,107,68.21,False,,101239.39
SLEEK-1992,2024-01-08,AU,Startup,Growth,Partner,False,7,184.32,False,,6013.32
SLEEK-1993,2022-01-09,SG,SME,Full Compliance,Organic,True,16,86.27,False,,31783.67
SLEEK-1994,2024-02-08,SG,Startup,Starter,Paid,False,8,280.83,False,,1498.45
SLEEK-1995,2022-01-01,SG,Startup,Growth,Paid,False,8,361.58,True,2024-03,11496.7
SLEEK-1996,2024-07-30,HK,Corporate,Growth,Referral,True,108,81.29,False,,21641.9
SLEEK-1997,2023-02-14,SG,SME,Growth,Partner,False,12,168.78,False,,12117.15
SLEEK-1998,2022-11-22,HK,Startup,Growth,Referral,True,8,82.76,True,2023-08,6559.07
SLEEK-1999,2023-03-13,SG,Startup,Starter,Partner,True,8,129.05,True,2023-12,3042.88
SLEEK-2000,2023-09-12,SG,Startup,Full Compliance,Paid,False,5,448.72,False,,9424.13
